StatusID,CompanyID,ItemID,ItemName,CurrentStock,SalesVelocity30d,IsUnderstock,IsOverstock,IsPopular,DaysOfStock,ReorderLevel,StockValue,LastSaleDate,LastPurchaseDate,CreatedAt,UpdatedAt
ISS-0270,COMP-0030,ITM-0009_COMP-0030,Jeans Pant,0,12,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0271,COMP-0031,ITM-0001_COMP-0031,iPhone 15,0,17,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0272,COMP-0031,ITM-0002_COMP-0031,Samsung S24,56,12,FALSE,TRUE,TRUE,4,15,2156000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0273,COMP-0031,ITM-0003_COMP-0031,OnePlus 12,0,8,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0274,COMP-0031,ITM-0004_COMP-0031,Dell XPS 15,0,7,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0275,COMP-0031,ITM-0005_COMP-0031,HP Pavilion,0,13,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0276,COMP-0031,ITM-0006_COMP-0031,Cotton Silk Saree,39,11,FALSE,FALSE,TRUE,3,15,95550,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0277,COMP-0031,ITM-0007_COMP-0031,Pure Silk Saree,75,6,FALSE,TRUE,TRUE,11,15,525000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0278,COMP-0031,ITM-0008_COMP-0031,Cotton Shirt,43,11,FALSE,FALSE,TRUE,3,15,27090,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0279,COMP-0031,ITM-0009_COMP-0031,Jeans Pant,1,8,TRUE,FALSE,TRUE,0,15,1050,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0280,COMP-0032,ITM-0001_COMP-0032,iPhone 15,0,12,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0281,COMP-0032,ITM-0002_COMP-0032,Samsung S24,12,5,FALSE,FALSE,TRUE,2,15,462000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0282,COMP-0032,ITM-0003_COMP-0032,OnePlus 12,56,10,FALSE,TRUE,TRUE,5,15,1646344,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0283,COMP-0032,ITM-0004_COMP-0032,Dell XPS 15,13,4,FALSE,FALSE,TRUE,2,15,1092000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0284,COMP-0032,ITM-0005_COMP-0032,HP Pavilion,0,13,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0285,COMP-0032,ITM-0006_COMP-0032,Cotton Silk Saree,9,4,TRUE,FALSE,TRUE,1,15,22050,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0286,COMP-0032,ITM-0007_COMP-0032,Pure Silk Saree,0,12,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0287,COMP-0032,ITM-0008_COMP-0032,Cotton Shirt,16,3,FALSE,FALSE,FALSE,4,15,10080,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0288,COMP-0032,ITM-0009_COMP-0032,Jeans Pant,24,1,FALSE,FALSE,FALSE,18,15,25200,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0289,COMP-0033,ITM-0001_COMP-0033,iPhone 15,0,11,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0290,COMP-0033,ITM-0002_COMP-0033,Samsung S24,1,4,TRUE,FALSE,TRUE,0,15,38500,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0291,COMP-0033,ITM-0003_COMP-0033,OnePlus 12,13,2,FALSE,FALSE,FALSE,6,15,382187,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0292,COMP-0033,ITM-0004_COMP-0033,Dell XPS 15,62,10,FALSE,TRUE,TRUE,5,15,5208000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0293,COMP-0033,ITM-0005_COMP-0033,HP Pavilion,5,4,TRUE,FALSE,TRUE,1,15,192500,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0294,COMP-0033,ITM-0006_COMP-0033,Cotton Silk Saree,60,4,FALSE,TRUE,TRUE,15,15,147000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0295,COMP-0033,ITM-0007_COMP-0033,Pure Silk Saree,20,3,FALSE,FALSE,FALSE,6,15,140000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0296,COMP-0033,ITM-0008_COMP-0033,Cotton Shirt,0,7,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0297,COMP-0033,ITM-0009_COMP-0033,Jeans Pant,0,9,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0298,COMP-0034,ITM-0001_COMP-0034,iPhone 15,33,11,FALSE,FALSE,TRUE,3,15,1501500,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0299,COMP-0034,ITM-0002_COMP-0034,Samsung S24,0,5,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0300,COMP-0034,ITM-0003_COMP-0034,OnePlus 12,20,14,FALSE,FALSE,TRUE,1,15,587980,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0301,COMP-0034,ITM-0004_COMP-0034,Dell XPS 15,0,10,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0302,COMP-0034,ITM-0005_COMP-0034,HP Pavilion,50,7,FALSE,FALSE,TRUE,6,15,1925000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0303,COMP-0034,ITM-0006_COMP-0034,Cotton Silk Saree,0,8,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0304,COMP-0034,ITM-0007_COMP-0034,Pure Silk Saree,36,9,FALSE,FALSE,TRUE,3,15,252000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0305,COMP-0034,ITM-0008_COMP-0034,Cotton Shirt,25,1,FALSE,FALSE,FALSE,25,15,15750,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0306,COMP-0034,ITM-0009_COMP-0034,Jeans Pant,0,9,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0307,COMP-0035,ITM-0001_COMP-0035,iPhone 15,0,10,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0308,COMP-0035,ITM-0002_COMP-0035,Samsung S24,69,8,FALSE,TRUE,TRUE,8,15,2656500,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0309,COMP-0035,ITM-0003_COMP-0035,OnePlus 12,0,8,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0310,COMP-0035,ITM-0004_COMP-0035,Dell XPS 15,0,7,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0311,COMP-0035,ITM-0005_COMP-0035,HP Pavilion,0,6,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0312,COMP-0035,ITM-0006_COMP-0035,Cotton Silk Saree,18,11,FALSE,FALSE,TRUE,1,15,44100,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0313,COMP-0035,ITM-0007_COMP-0035,Pure Silk Saree,71,7,FALSE,TRUE,TRUE,9,15,497000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0314,COMP-0035,ITM-0008_COMP-0035,Cotton Shirt,59,2,FALSE,TRUE,FALSE,22,15,37170,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0315,COMP-0035,ITM-0009_COMP-0035,Jeans Pant,0,10,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0316,COMP-0036,ITM-0001_COMP-0036,iPhone 15,6,4,TRUE,FALSE,TRUE,1,15,273000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0317,COMP-0036,ITM-0002_COMP-0036,Samsung S24,37,14,FALSE,FALSE,TRUE,2,15,1424500,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0318,COMP-0036,ITM-0003_COMP-0036,OnePlus 12,0,14,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0319,COMP-0036,ITM-0004_COMP-0036,Dell XPS 15,0,9,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0320,COMP-0036,ITM-0005_COMP-0036,HP Pavilion,0,8,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0321,COMP-0036,ITM-0006_COMP-0036,Cotton Silk Saree,14,0,FALSE,FALSE,FALSE,999,15,34300,,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0322,COMP-0036,ITM-0007_COMP-0036,Pure Silk Saree,65,2,FALSE,TRUE,FALSE,27,15,455000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0323,COMP-0036,ITM-0008_COMP-0036,Cotton Shirt,0,11,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0324,COMP-0036,ITM-0009_COMP-0036,Jeans Pant,0,13,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0325,COMP-0037,ITM-0001_COMP-0037,iPhone 15,58,12,FALSE,TRUE,TRUE,4,15,2639000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0326,COMP-0037,ITM-0002_COMP-0037,Samsung S24,34,9,FALSE,FALSE,TRUE,3,15,1309000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0327,COMP-0037,ITM-0003_COMP-0037,OnePlus 12,0,10,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0328,COMP-0037,ITM-0004_COMP-0037,Dell XPS 15,5,7,TRUE,FALSE,TRUE,0,15,420000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0329,COMP-0037,ITM-0005_COMP-0037,HP Pavilion,13,5,FALSE,FALSE,TRUE,2,15,500500,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0330,COMP-0037,ITM-0006_COMP-0037,Cotton Silk Saree,0,8,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0331,COMP-0037,ITM-0007_COMP-0037,Pure Silk Saree,43,7,FALSE,FALSE,TRUE,5,15,301000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0332,COMP-0037,ITM-0008_COMP-0037,Cotton Shirt,0,8,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0333,COMP-0037,ITM-0009_COMP-0037,Jeans Pant,41,7,FALSE,FALSE,TRUE,5,15,43050,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0334,COMP-0038,ITM-0001_COMP-0038,iPhone 15,41,4,FALSE,FALSE,TRUE,8,15,1865500,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0335,COMP-0038,ITM-0002_COMP-0038,Samsung S24,9,4,TRUE,FALSE,TRUE,2,15,346500,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0336,COMP-0038,ITM-0003_COMP-0038,OnePlus 12,15,14,FALSE,FALSE,TRUE,1,15,440985,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0337,COMP-0038,ITM-0004_COMP-0038,Dell XPS 15,83,5,FALSE,TRUE,TRUE,15,15,6972000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0338,COMP-0038,ITM-0005_COMP-0038,HP Pavilion,0,12,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0339,COMP-0038,ITM-0006_COMP-0038,Cotton Silk Saree,25,10,FALSE,FALSE,TRUE,2,15,61250,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0340,COMP-0038,ITM-0007_COMP-0038,Pure Silk Saree,0,6,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0341,COMP-0038,ITM-0008_COMP-0038,Cotton Shirt,0,4,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0342,COMP-0038,ITM-0009_COMP-0038,Jeans Pant,0,11,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0343,COMP-0039,ITM-0001_COMP-0039,iPhone 15,48,6,FALSE,FALSE,TRUE,7,15,2184000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0344,COMP-0039,ITM-0002_COMP-0039,Samsung S24,0,6,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0345,COMP-0039,ITM-0003_COMP-0039,OnePlus 12,20,2,FALSE,FALSE,FALSE,7,15,587980,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0346,COMP-0039,ITM-0004_COMP-0039,Dell XPS 15,17,4,FALSE,FALSE,TRUE,4,15,1428000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0347,COMP-0039,ITM-0005_COMP-0039,HP Pavilion,21,6,FALSE,FALSE,TRUE,3,15,808500,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0348,COMP-0039,ITM-0006_COMP-0039,Cotton Silk Saree,77,4,FALSE,TRUE,TRUE,19,15,188650,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0349,COMP-0039,ITM-0007_COMP-0039,Pure Silk Saree,18,1,FALSE,FALSE,FALSE,10,15,126000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0350,COMP-0039,ITM-0008_COMP-0039,Cotton Shirt,36,5,FALSE,FALSE,TRUE,6,15,22680,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0351,COMP-0039,ITM-0009_COMP-0039,Jeans Pant,17,3,FALSE,FALSE,FALSE,5,15,17850,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0352,COMP-0040,ITM-0001_COMP-0040,iPhone 15,0,12,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0353,COMP-0040,ITM-0002_COMP-0040,Samsung S24,1,3,TRUE,FALSE,FALSE,0,15,38500,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0354,COMP-0040,ITM-0003_COMP-0040,OnePlus 12,6,6,TRUE,FALSE,TRUE,0,15,176394,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0355,COMP-0040,ITM-0004_COMP-0040,Dell XPS 15,0,6,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0356,COMP-0040,ITM-0005_COMP-0040,HP Pavilion,83,3,FALSE,TRUE,FALSE,24,15,3195500,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0357,COMP-0040,ITM-0006_COMP-0040,Cotton Silk Saree,0,6,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0358,COMP-0040,ITM-0007_COMP-0040,Pure Silk Saree,15,2,FALSE,FALSE,FALSE,6,15,105000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0359,COMP-0040,ITM-0008_COMP-0040,Cotton Shirt,20,5,FALSE,FALSE,TRUE,3,15,12600,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0360,COMP-0040,ITM-0009_COMP-0040,Jeans Pant,24,5,FALSE,FALSE,TRUE,4,15,25200,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0361,COMP-0041,ITM-0001_COMP-0041,iPhone 15,0,4,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0362,COMP-0041,ITM-0002_COMP-0041,Samsung S24,0,9,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0363,COMP-0041,ITM-0003_COMP-0041,OnePlus 12,2,3,TRUE,FALSE,FALSE,0,15,58798,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0364,COMP-0041,ITM-0004_COMP-0041,Dell XPS 15,38,8,FALSE,FALSE,TRUE,4,15,3192000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0365,COMP-0041,ITM-0005_COMP-0041,HP Pavilion,0,11,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0366,COMP-0041,ITM-0006_COMP-0041,Cotton Silk Saree,27,2,FALSE,FALSE,FALSE,11,15,66150,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0367,COMP-0041,ITM-0007_COMP-0041,Pure Silk Saree,3,7,TRUE,FALSE,TRUE,0,15,21000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0368,COMP-0041,ITM-0008_COMP-0041,Cotton Shirt,21,5,FALSE,FALSE,TRUE,3,15,13230,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0369,COMP-0041,ITM-0009_COMP-0041,Jeans Pant,87,2,FALSE,TRUE,FALSE,32,15,91350,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0370,COMP-0042,ITM-0001_COMP-0042,iPhone 15,7,4,TRUE,FALSE,TRUE,1,15,318500,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0371,COMP-0042,ITM-0002_COMP-0042,Samsung S24,44,6,FALSE,FALSE,TRUE,6,15,1694000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0372,COMP-0042,ITM-0003_COMP-0042,OnePlus 12,0,8,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0373,COMP-0042,ITM-0004_COMP-0042,Dell XPS 15,12,2,FALSE,FALSE,FALSE,4,15,1008000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0374,COMP-0042,ITM-0005_COMP-0042,HP Pavilion,51,4,FALSE,TRUE,TRUE,10,15,1963500,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0375,COMP-0042,ITM-0006_COMP-0042,Cotton Silk Saree,18,4,FALSE,FALSE,TRUE,3,15,44100,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0376,COMP-0042,ITM-0007_COMP-0042,Pure Silk Saree,0,9,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0377,COMP-0042,ITM-0008_COMP-0042,Cotton Shirt,17,3,FALSE,FALSE,FALSE,5,15,10710,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0378,COMP-0042,ITM-0009_COMP-0042,Jeans Pant,17,1,FALSE,FALSE,FALSE,10,15,17850,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0379,COMP-0043,ITM-0001_COMP-0043,iPhone 15,7,2,TRUE,FALSE,FALSE,3,15,318500,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0380,COMP-0043,ITM-0002_COMP-0043,Samsung S24,9,7,TRUE,FALSE,TRUE,1,15,346500,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0381,COMP-0043,ITM-0003_COMP-0043,OnePlus 12,46,3,FALSE,FALSE,FALSE,13,15,1352354,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0382,COMP-0043,ITM-0004_COMP-0043,Dell XPS 15,0,15,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0383,COMP-0043,ITM-0005_COMP-0043,HP Pavilion,86,2,FALSE,TRUE,FALSE,32,15,3311000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0384,COMP-0043,ITM-0006_COMP-0043,Cotton Silk Saree,0,8,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0385,COMP-0043,ITM-0007_COMP-0043,Pure Silk Saree,0,9,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0386,COMP-0043,ITM-0008_COMP-0043,Cotton Shirt,14,1,FALSE,FALSE,FALSE,10,15,8820,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0387,COMP-0043,ITM-0009_COMP-0043,Jeans Pant,47,7,FALSE,FALSE,TRUE,6,15,49350,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0388,COMP-0044,ITM-0001_COMP-0044,iPhone 15,0,13,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0389,COMP-0044,ITM-0002_COMP-0044,Samsung S24,0,8,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0390,COMP-0044,ITM-0003_COMP-0044,OnePlus 12,0,8,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0391,COMP-0044,ITM-0004_COMP-0044,Dell XPS 15,11,14,FALSE,FALSE,TRUE,0,15,924000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0392,COMP-0044,ITM-0005_COMP-0044,HP Pavilion,91,1,FALSE,TRUE,FALSE,54,15,3503500,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0393,COMP-0044,ITM-0006_COMP-0044,Cotton Silk Saree,51,9,FALSE,TRUE,TRUE,5,15,124950,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0394,COMP-0044,ITM-0007_COMP-0044,Pure Silk Saree,3,4,TRUE,FALSE,TRUE,0,15,21000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0395,COMP-0044,ITM-0008_COMP-0044,Cotton Shirt,65,6,FALSE,TRUE,TRUE,9,15,40950,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0396,COMP-0044,ITM-0009_COMP-0044,Jeans Pant,0,6,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0397,COMP-0045,ITM-0001_COMP-0045,iPhone 15,0,5,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0398,COMP-0045,ITM-0002_COMP-0045,Samsung S24,22,4,FALSE,FALSE,TRUE,5,15,847000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0399,COMP-0045,ITM-0003_COMP-0045,OnePlus 12,38,8,FALSE,FALSE,TRUE,4,15,1117162,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0400,COMP-0045,ITM-0004_COMP-0045,Dell XPS 15,16,4,FALSE,FALSE,TRUE,3,15,1344000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0401,COMP-0045,ITM-0005_COMP-0045,HP Pavilion,5,5,TRUE,FALSE,TRUE,0,15,192500,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0402,COMP-0045,ITM-0006_COMP-0045,Cotton Silk Saree,19,3,FALSE,FALSE,TRUE,5,15,46550,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0403,COMP-0045,ITM-0007_COMP-0045,Pure Silk Saree,12,3,FALSE,FALSE,TRUE,3,15,84000,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
ISS-0404,COMP-0045,ITM-0008_COMP-0045,Cotton Shirt,0,10,TRUE,FALSE,TRUE,0,15,0,2024-04-28,2024-04-20,2024-05-01 08:00:00,2024-05-01 08:00:00
